CustomerID,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Female,Gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes
801,1,3,30.47,458.14,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False
802,1,38,102.26,5393.66,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False
803,1,5,41.0,7132.44,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False
804,1,68,59.41,6435.0,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True
805,0,68,51.66,1488.65,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
806,0,19,60.02,2381.49,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False
807,0,63,35.05,5742.04,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True
808,0,15,70.36,692.48,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False
809,0,50,100.16,6498.66,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
810,1,36,64.15,5756.88,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
811,0,68,69.06,5842.26,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True
812,0,41,104.88,819.93,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
813,0,56,90.61,5747.73,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
814,1,65,69.05,5444.95,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
815,1,8,45.77,6650.76,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
816,1,63,108.49,351.94,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
817,1,21,77.7,204.42,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
818,0,33,42.11,2996.6,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
819,0,54,46.91,1207.33,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False
820,1,28,100.31,4475.91,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True
821,1,37,24.41,7340.44,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False
822,0,17,119.21,3144.01,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False
823,0,70,33.04,6762.7,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False
824,1,64,99.61,21.92,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
825,1,0,59.48,1364.75,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
826,1,3,69.22,262.78,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
827,1,3,108.07,2638.61,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
828,0,26,61.29,7267.35,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
829,0,42,73.75,793.68,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
830,0,58,24.93,4859.15,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False
831,1,31,20.23,3622.94,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
832,1,32,44.48,7508.98,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False
833,0,27,88.06,997.7,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
834,0,54,32.13,1711.98,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
835,0,59,31.38,255.74,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True
836,0,69,61.1,3482.8,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
837,1,61,84.78,2237.11,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
838,0,33,91.21,6961.85,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False
839,0,55,37.85,4847.43,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
840,0,12,27.96,4920.44,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True
841,0,55,114.04,4264.65,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
842,0,17,46.07,752.97,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False
843,0,53,105.33,3571.25,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
844,0,42,106.35,7996.05,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
845,1,38,97.25,6685.13,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True
846,1,60,36.88,7149.8,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False
847,1,41,102.18,6589.35,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True
848,1,17,96.93,842.27,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
849,0,22,79.67,1835.04,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
850,1,53,53.72,44.91,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
851,1,29,46.25,2442.01,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True
852,0,57,32.19,886.69,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
853,0,67,70.98,3792.89,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True
854,1,66,78.53,5423.48,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
855,1,70,55.93,6998.55,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
856,0,17,67.54,5998.75,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
857,1,6,56.35,7509.91,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False
858,0,39,84.1,450.11,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True
859,0,69,110.13,117.2,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False
860,0,64,36.39,5297.48,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
861,0,67,58.14,2329.03,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
862,1,48,34.09,2042.94,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
863,0,51,82.49,2660.48,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
864,0,28,92.89,2172.97,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True
865,1,20,113.19,4101.26,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True
866,0,8,47.89,3532.38,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True
867,1,46,115.02,4109.18,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
868,1,41,26.33,5388.25,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False
869,1,50,80.3,3109.3,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True
870,0,55,25.71,2025.44,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
871,1,50,109.38,1346.28,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
872,1,69,72.98,2808.8,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
873,0,19,86.93,5939.62,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True
874,1,26,103.16,6058.51,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
875,1,37,35.03,5341.9,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
876,1,71,23.86,1887.54,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
877,1,64,107.89,4712.93,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
878,1,53,51.49,4574.1,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False
879,0,23,32.9,3884.44,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True
880,1,46,66.85,4408.83,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True
881,1,70,79.83,3944.49,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
882,0,62,23.1,4532.34,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True
883,0,56,47.49,5729.74,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
884,0,54,23.28,894.83,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True
885,1,59,62.03,6002.01,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
886,0,61,109.51,1104.37,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
887,1,29,118.27,551.69,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True
888,1,21,83.7,7809.12,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
889,0,28,36.16,7656.79,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True
890,0,40,110.58,502.28,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True
891,1,41,71.62,3557.16,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
892,0,64,35.37,1506.23,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
893,1,30,112.17,3893.05,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
